"2017/08  Daily Trading Value/Volume of 6184 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2017/08/01","326,175","12,245,857","36.70","37.90","36.70","37.25","+0.25","140",
"2017/08/02","95,769","3,554,803","37.50","37.50","37.00","37.00","-0.25","66",
"2017/08/03","76,201","2,800,652","37.00","37.00","36.55","36.60","-0.40","66",
"2017/08/04","63,014","2,295,906","36.50","36.60","36.30","36.30","-0.30","50",
"2017/08/07","129,649","4,695,596","36.30","36.50","35.85","36.00","-0.30","84",
"2017/08/08","94,590","3,402,470","36.00","36.10","35.85","36.00"," 0.00","63",
"2017/08/09","123,727","4,448,929","36.00","36.10","35.85","36.00"," 0.00","68",
"2017/08/10","157,102","5,663,928","36.00","36.20","35.85","35.90","-0.10","85",
"2017/08/11","81,739","2,933,037","36.50","36.50","35.75","35.95","+0.05","62",
"2017/08/14","177,661","6,327,549","35.80","35.95","35.00","35.05","-0.90","90",
"2017/08/15","116,732","4,094,976","35.15","35.60","34.85","35.20","+0.15","89",
"2017/08/16","100,670","3,569,092","35.10","35.80","35.10","35.30","+0.10","95",
"2017/08/17","133,478","4,677,725","34.90","35.25","34.90","35.10","X0.00","96",
"2017/08/18","87,926","3,075,760","35.10","35.20","34.85","34.90","-0.20","73",
"2017/08/21","97,860","3,412,269","34.95","35.00","34.80","34.85","-0.05","67",
"2017/08/22","90,777","3,185,281","35.20","35.75","34.75","35.05","+0.20","76",
"2017/08/23","142,798","5,072,585","35.20","35.80","35.20","35.70","+0.65","109",
"2017/08/24","205,594","7,452,540","36.20","36.50","35.70","36.05","+0.35","169",
"2017/08/25","99,128","3,573,984","36.20","36.30","35.80","35.85","-0.20","82",
"2017/08/28","170,593","6,063,909","35.85","36.00","35.35","35.60","-0.25","107",
"2017/08/29","74,240","2,571,487","35.70","35.95","35.40","35.95","+0.35","48",
"2017/08/30","75,717","2,745,747","35.65","36.90","35.65","36.40","+0.45","52",
"2017/08/31","45,182","1,630,110","36.50","36.50","36.00","36.05","-0.35","42",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

