"2017/04  Daily Trading Value/Volume of 6184 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2017/04/05","101,899","3,432,898","33.85","33.90","33.60","33.85"," 0.00","81",
"2017/04/06","129,314","4,392,475","33.70","34.20","33.65","34.00","+0.15","86",
"2017/04/07","65,420","2,218,844","34.00","34.10","33.75","34.00"," 0.00","59",
"2017/04/10","122,356","4,145,663","34.00","34.10","33.75","34.10","+0.10","60",
"2017/04/11","96,135","3,279,921","34.20","34.30","34.00","34.10"," 0.00","74",
"2017/04/12","159,181","5,441,504","34.10","34.30","34.00","34.25","+0.15","110",
"2017/04/13","1,214,053","45,278,521","34.35","37.65","34.35","37.65","+3.40","723",
"2017/04/14","636,608","22,729,696","36.85","36.85","34.65","34.85","-2.80","444",
"2017/04/17","483,859","17,374,724","34.95","36.50","34.95","36.30","+1.45","327",
"2017/04/18","235,203","8,481,265","36.30","36.30","35.85","36.00","-0.30","151",
"2017/04/19","183,274","6,469,437","35.95","35.95","34.80","35.00","-1.00","135",
"2017/04/20","134,928","4,760,771","35.00","35.55","35.00","35.30","+0.30","94",
"2017/04/21","124,638","4,448,025","35.30","35.80","35.30","35.80","+0.50","72",
"2017/04/24","102,725","3,677,718","35.85","35.95","35.60","35.80"," 0.00","69",
"2017/04/25","74,271","2,641,340","35.80","35.80","35.50","35.50","-0.30","55",
"2017/04/26","111,584","3,994,226","35.55","36.00","35.55","35.70","+0.20","90",
"2017/04/27","56,285","2,003,051","35.70","35.70","35.50","35.60","-0.10","33",
"2017/04/28","522,517","19,294,942","35.85","37.70","35.85","37.00","+1.40","324",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

