"2023/06  Daily Trading Value/Volume of 2912 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2023/06/01","886,963","248,266,891","280.00","281.50","277.00","280.00","+0.50","1,141",
"2023/06/02","1,243,945","348,553,955","279.50","281.50","278.00","280.50","+0.50","1,289",
"2023/06/05","580,733","163,750,290","280.50","283.00","280.50","281.50","+1.00","911",
"2023/06/06","534,206","151,208,052","282.50","284.00","281.50","283.50","+2.00","928",
"2023/06/07","821,512","233,531,217","283.50","285.00","283.50","285.00","+1.50","1,085",
"2023/06/08","490,849","139,164,498","284.00","285.00","282.50","283.50","-1.50","847",
"2023/06/09","696,681","198,465,379","285.00","285.50","284.00","284.00","+0.50","641",
"2023/06/12","357,279","101,520,452","283.50","285.00","283.00","284.00"," 0.00","718",
"2023/06/13","1,150,983","328,753,663","284.50","287.00","284.00","285.50","+1.50","1,192",
"2023/06/14","562,660","159,490,469","285.00","285.50","282.50","283.50","-2.00","1,029",
"2023/06/15","1,242,721","354,922,729","284.00","287.00","283.50","287.00","+3.50","1,161",
"2023/06/16","1,410,280","402,694,703","286.50","287.50","284.50","284.50","-2.50","1,241",
"2023/06/19","431,726","123,471,487","284.00","287.00","284.00","286.50","+2.00","830",
"2023/06/20","679,671","193,385,147","287.00","287.00","283.50","283.50","-3.00","1,295",
"2023/06/21","851,118","241,685,031","283.50","285.50","283.00","284.50","+1.00","962",
"2023/06/26","1,034,926","292,806,966","282.00","284.00","281.00","283.00","-1.50","1,099",
"2023/06/27","840,364","239,778,666","283.00","286.50","283.00","286.50","+3.50","982",
"2023/06/28","1,056,515","304,606,124","288.00","289.50","287.00","289.50","+3.00","1,638",
"2023/06/29","1,098,259","315,130,554","290.00","290.00","285.50","286.00","-3.50","1,556",
"2023/06/30","1,316,360","373,151,306","284.50","285.50","282.50","282.50","-3.50","1,302",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

