"2023/02  Daily Trading Value/Volume of 1473 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2023/02/01","44,580","937,544","21.10","21.15","20.90","21.05","-0.05","53",
"2023/02/02","73,405","1,534,407","20.95","20.95","20.80","20.95","-0.10","116",
"2023/02/03","217,022","4,490,818","20.90","20.95","20.60","20.90","-0.05","202",
"2023/02/06","64,649","1,351,025","20.85","21.05","20.75","20.95","+0.05","94",
"2023/02/07","131,482","2,763,909","21.15","21.20","20.90","21.15","+0.20","56",
"2023/02/08","254,864","5,421,848","21.15","21.35","21.15","21.30","+0.15","134",
"2023/02/09","267,141","5,776,408","21.30","22.00","21.30","21.90","+0.60","154",
"2023/02/10","1,472,951","33,345,923","22.45","23.00","22.35","22.70","+0.80","456",
"2023/02/13","1,491,571","34,705,934","22.80","23.60","22.80","23.45","+0.75","796",
"2023/02/14","975,299","23,066,754","23.80","24.00","23.30","23.45"," 0.00","376",
"2023/02/15","653,832","15,326,591","23.45","23.75","23.15","23.40","-0.05","350",
"2023/02/16","430,889","10,175,759","23.70","23.75","23.45","23.70","+0.30","182",
"2023/02/17","1,033,794","24,920,187","23.70","24.40","23.70","24.35","+0.65","483",
"2023/02/20","1,687,871","42,149,828","24.55","25.25","24.55","25.10","+0.75","652",
"2023/02/21","807,377","20,206,537","25.15","25.45","24.60","24.75","-0.35","436",
"2023/02/22","1,400,577","35,403,199","25.00","25.85","24.80","25.80","+1.05","667",
"2023/02/23","1,016,633","26,412,510","25.95","26.20","25.75","25.85","+0.05","467",
"2023/02/24","1,393,421","36,791,454","25.75","26.90","25.70","26.25","+0.40","712",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

