"2023/12  Daily Trading Value/Volume of 1473 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2023/12/01","295,799","8,925,364","30.15","30.35","29.95","29.95","-0.10","195",
"2023/12/04","196,515","5,895,136","30.30","30.35","29.65","29.65","-0.30","171",
"2023/12/05","163,983","4,867,358","29.55","30.00","29.45","29.70","+0.05","153",
"2023/12/06","402,955","11,854,308","30.05","30.05","29.10","29.40","-0.30","211",
"2023/12/07","175,611","5,154,123","29.60","29.65","29.15","29.60","+0.20","157",
"2023/12/08","79,851","2,372,282","29.75","29.90","29.60","29.75","+0.15","80",
"2023/12/11","191,774","5,721,370","29.75","30.25","29.60","29.85","+0.10","139",
"2023/12/12","486,115","14,152,845","30.05","30.10","28.65","29.30","-0.55","509",
"2023/12/13","135,439","3,964,115","29.40","29.40","29.10","29.30"," 0.00","127",
"2023/12/14","119,371","3,512,550","29.60","29.65","29.25","29.30"," 0.00","101",
"2023/12/15","150,753","4,393,679","29.60","29.60","28.90","29.25","-0.05","169",
"2023/12/18","140,224","4,106,290","29.25","29.50","29.10","29.35","+0.10","123",
"2023/12/19","333,199","9,721,528","29.05","29.45","28.75","29.30","-0.05","214",
"2023/12/20","58,172","1,691,272","29.45","29.45","28.95","28.95","-0.35","93",
"2023/12/21","604,796","17,395,365","28.80","28.90","28.50","28.80","-0.15","275",
"2023/12/22","109,838","3,161,418","28.80","28.90","28.60","28.90","+0.10","129",
"2023/12/25","42,933","1,237,195","28.85","28.90","28.70","28.70","-0.20","122",
"2023/12/26","415,370","12,086,610","28.70","29.15","28.70","29.15","+0.45","124",
"2023/12/27","67,507","1,970,429","29.15","29.25","29.10","29.25","+0.10","75",
"2023/12/28","57,306","1,672,827","29.20","29.35","28.95","29.30","+0.05","76",
"2023/12/29","77,756","2,257,351","29.30","29.30","28.85","29.25","-0.05","195",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

