"2023/05  Daily Trading Value/Volume of 1473 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2023/05/02","55,926","1,269,890","22.85","22.90","22.40","22.80","+0.05","67",
"2023/05/03","39,279","885,656","22.80","22.80","22.35","22.50","-0.30","66",
"2023/05/04","574,243","13,433,664","22.55","24.00","22.50","23.45","+0.95","275",
"2023/05/05","169,555","3,970,581","23.60","23.65","23.20","23.20","-0.25","173",
"2023/05/08","127,074","2,940,417","23.45","23.45","22.95","22.95","-0.25","122",
"2023/05/09","622,333","14,785,284","23.35","24.00","23.35","23.90","+0.95","309",
"2023/05/10","412,839","10,043,820","24.40","24.50","24.05","24.30","+0.40","258",
"2023/05/11","547,650","12,700,871","24.10","24.15","22.80","23.35","-0.95","436",
"2023/05/12","146,440","3,414,134","23.45","23.60","23.00","23.55","+0.20","109",
"2023/05/15","359,765","8,619,914","23.85","24.20","23.40","23.85","+0.30","220",
"2023/05/16","175,099","4,198,655","24.10","24.15","23.70","23.90","+0.05","149",
"2023/05/17","354,300","8,544,912","24.00","24.30","23.75","23.95","+0.05","194",
"2023/05/18","137,445","3,286,075","24.20","24.20","23.70","23.85","-0.10","100",
"2023/05/19","177,066","4,187,281","23.85","23.85","23.50","23.60","-0.25","129",
"2023/05/22","18,256","433,000","23.75","23.80","23.60","23.70","+0.10","25",
"2023/05/23","90,813","2,148,088","24.10","24.10","23.55","23.75","+0.05","96",
"2023/05/24","451,530","10,884,455","23.50","24.40","23.45","24.10","+0.35","228",
"2023/05/25","57,619","1,380,860","24.30","24.30","23.80","23.95","-0.15","62",
"2023/05/26","140,644","3,318,884","23.95","23.95","23.45","23.85","-0.10","93",
"2023/05/29","54,383","1,283,699","23.85","23.85","23.55","23.80","-0.05","46",
"2023/05/30","60,092","1,417,917","23.55","23.90","23.50","23.60","-0.20","93",
"2023/05/31","245,482","5,754,660","23.75","23.75","23.10","23.60"," 0.00","213",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

