"2019/12  Daily Trading Value/Volume of 1477 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2019/12/02","1,921,357","287,865,407","152.00","152.00","148.00","149.00","-3.00","1,328",
"2019/12/03","1,087,450","164,739,568","150.00","152.50","149.50","152.00","+3.00","779",
"2019/12/04","2,224,705","342,972,623","152.00","155.50","151.50","154.50","+2.50","1,689",
"2019/12/05","1,860,309","286,605,586","155.50","156.00","152.50","153.00","-1.50","1,536",
"2019/12/06","803,299","123,479,046","154.00","154.50","153.00","153.50","+0.50","713",
"2019/12/09","972,272","149,813,517","154.00","154.50","153.50","153.50"," 0.00","826",
"2019/12/10","944,532","145,413,219","153.50","154.50","153.00","154.00","+0.50","682",
"2019/12/11","1,150,148","177,886,588","154.00","155.50","153.50","155.50","+1.50","834",
"2019/12/12","1,238,155","192,138,096","155.50","157.00","154.50","154.50","-1.00","873",
"2019/12/13","2,264,049","348,838,558","155.00","155.50","153.00","154.00","-0.50","1,445",
"2019/12/16","1,750,392","268,906,664","154.50","154.50","153.00","153.00","-1.00","1,185",
"2019/12/17","2,072,348","321,018,608","153.50","155.50","153.00","154.50","+1.50","1,492",
"2019/12/18","2,453,874","384,592,145","154.50","158.00","154.50","157.00","+2.50","1,628",
"2019/12/19","1,342,965","210,686,482","157.00","157.50","155.50","157.00"," 0.00","930",
"2019/12/20","982,670","154,229,015","156.50","157.50","156.50","157.00"," 0.00","715",
"2019/12/23","1,844,420","289,935,940","157.00","158.50","156.50","156.50","-0.50","1,284",
"2019/12/24","1,641,003","260,482,977","157.50","159.50","157.00","159.00","+2.50","1,322",
"2019/12/25","1,601,598","255,842,778","159.00","161.00","158.50","159.00"," 0.00","1,153",
"2019/12/26","1,077,982","170,463,138","159.50","159.50","157.50","157.50","-1.50","768",
"2019/12/27","874,434","137,862,220","157.50","159.00","157.00","158.00","+0.50","648",
"2019/12/30","937,494","147,663,792","158.00","158.50","156.50","157.50","-0.50","725",
"2019/12/31","589,197","92,906,626","158.00","158.50","157.00","157.50"," 0.00","474",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

