"2015/11  Daily Trading Value/Volume of 2395 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2015/11/02","919,439","211,241,665","228.00","234.00","225.00","234.00","+0.50","791",
"2015/11/03","1,132,202","260,946,960","232.00","233.50","229.00","230.00","-4.00","1,014",
"2015/11/04","1,274,955","293,230,150","230.00","234.00","227.00","230.00"," 0.00","1,066",
"2015/11/05","908,820","207,414,100","229.00","229.50","227.00","228.00","-2.00","708",
"2015/11/06","981,981","222,116,214","227.00","229.50","224.00","225.00","-3.00","797",
"2015/11/09","1,066,437","235,271,325","224.50","224.50","218.00","218.00","-7.00","913",
"2015/11/10","725,298","158,823,858","216.00","222.00","215.00","220.50","+2.50","618",
"2015/11/11","693,416","151,563,896","220.00","222.00","217.00","217.00","-3.50","575",
"2015/11/12","778,400","165,858,700","216.00","218.00","210.00","213.50","-3.50","625",
"2015/11/13","611,461","129,414,423","210.50","214.50","210.50","210.50","-3.00","509",
"2015/11/16","712,065","147,502,780","207.00","209.00","206.00","208.50","-2.00","665",
"2015/11/17","2,263,228","507,360,028","219.00","228.50","218.50","227.00","+18.50","1,834",
"2015/11/18","1,241,639","272,061,580","225.50","226.00","216.50","217.00","-10.00","1,076",
"2015/11/19","646,559","140,968,421","219.50","220.00","215.00","219.00","+2.00","596",
"2015/11/20","602,038","130,956,284","219.00","220.50","216.00","218.00","-1.00","515",
"2015/11/23","820,342","181,052,617","219.50","223.50","217.00","223.50","+5.50","727",
"2015/11/24","775,471","169,670,120","220.00","223.00","217.00","219.00","-4.50","673",
"2015/11/25","613,682","133,912,176","220.00","220.00","216.00","219.00"," 0.00","531",
"2015/11/26","712,822","157,020,518","220.00","222.00","219.00","220.00","+1.00","629",
"2015/11/27","556,812","122,657,940","221.00","222.50","218.50","221.00","+1.00","355",
"2015/11/30","1,307,219","280,965,804","216.00","217.00","214.50","214.50","-6.50","669",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."

