"2016/02  Daily Trading Value/Volume of 6184 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2016/02/01","38,331","1,878,066","49.30","49.30","48.80","49.00","-0.15","40",
"2016/02/02","69,200","3,362,310","49.00","49.00","48.50","48.60","-0.40","41",
"2016/02/03","40,077","1,941,391","48.40","48.65","48.30","48.55","-0.05","26",
"2016/02/15","37,300","1,807,089","48.20","48.85","48.10","48.85","+0.30","32",
"2016/02/16","66,171","3,214,808","48.40","48.70","48.40","48.60","-0.25","48",
"2016/02/17","65,206","3,145,308","48.25","48.40","48.20","48.40","-0.20","45",
"2016/02/18","35,439","1,718,083","48.40","48.70","48.40","48.60","+0.20","31",
"2016/02/19","25,150","1,219,112","48.50","48.70","48.30","48.30","-0.30","19",
"2016/02/22","177,740","8,479,021","48.30","48.30","47.50","47.50","-0.80","123",
"2016/02/23","111,750","5,330,685","47.50","48.10","47.40","48.10","+0.60","79",
"2016/02/24","165,400","7,849,939","48.10","48.10","47.10","47.80","-0.30","94",
"2016/02/25","69,582","3,314,659","48.15","48.15","47.50","47.50","-0.30","48",
"2016/02/26","135,035","6,464,638","47.80","48.35","47.50","48.35","+0.85","108",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."

