"2022/05  Daily Trading Value/Volume of 1233 "
"Date","Trade Volume","Trade Value","Opening Price","Highest Price","Lowest Price","Closing Price","Change","Transaction",
"2022/05/03","8,004","262,882","33.10","33.10","32.60","33.00","-0.60","11",
"2022/05/04","3,128","103,530","33.10","33.10","33.10","33.10","+0.10","5",
"2022/05/05","4,002","133,416","33.25","33.40","33.25","33.40","+0.30","6",
"2022/05/06","12,005","392,074","32.35","32.95","32.35","32.95","-0.45","15",
"2022/05/09","9,216","302,584","32.65","32.90","32.65","32.70","-0.25","18",
"2022/05/10","1,112","36,361","32.70","32.70","32.70","32.70"," 0.00","7",
"2022/05/11","5,004","161,381","32.10","32.55","32.10","32.55","-0.15","8",
"2022/05/12","4,728","155,103","33.25","33.25","32.50","32.50","-0.05","12",
"2022/05/13","11,001","359,082","32.55","32.75","32.50","32.70","+0.20","11",
"2022/05/16","11,336","376,869","32.70","33.70","32.60","33.45","+0.75","16",
"2022/05/17","15,136","497,144","33.45","33.45","32.30","32.75","-0.70","23",
"2022/05/18","10,461","346,525","32.65","33.40","32.65","33.15","+0.40","15",
"2022/05/19","7,168","236,435","32.60","33.65","32.60","33.65","+0.50","9",
"2022/05/20","1,418","47,733","33.65","33.65","33.65","33.65"," 0.00","7",
"2022/05/23","4,101","136,752","33.60","33.60","33.10","33.35","-0.30","6",
"2022/05/24","5,105","170,650","33.70","33.70","33.10","33.10","-0.25","9",
"2022/05/25","4,002","133,016","33.20","33.25","33.20","33.25","+0.15","6",
"2022/05/26","15,033","501,084","33.50","33.90","33.00","33.25"," 0.00","20",
"2022/05/27","4,000","133,600","33.30","33.50","33.30","33.50","+0.25","4",
"2022/05/30","4,083","135,042","33.10","33.10","33.05","33.05","-0.45","11",
"2022/05/31","8,122","269,331","33.00","33.35","33.00","33.35","+0.30","11",
"Remarks:"
" Symbols for Direction:+/-/ X represent Up/Down/Not compared.
"
"Today statistics cover regular trading, Odd-lot, After-hour Fixed Price, Block trading, but exclude Auction and Tender offers."
"If the last digit of the 6 digit alphanumeric ETF security code is K, M, S or C, it is traded in foreign currency."

